timestamp,battery_mv,die_temp_c,tank_top_c,tank_temp_start_c,tank_temp_bottom_c,tank_temp_end_c
2026-04-19T00:00:51.189859,12693,21.686,15.625,82.0,21.875,82.0
2026-04-19T00:05:57.337845,12665,21.686,15.812,82.062,21.937,82.062
2026-04-19T00:11:03.531810,12693,21.686,15.937,81.875,21.875,81.875
2026-04-19T00:16:09.718671,12682,21.686,16.0,81.812,21.812,81.812
2026-04-19T00:21:15.911118,12688,22.005,15.937,81.75,21.812,81.75
2026-04-19T00:26:22.083832,12682,21.686,16.187,81.625,21.75,81.625
2026-04-19T00:31:28.273310,12682,21.686,16.5,81.375,21.75,81.375
2026-04-19T00:36:34.492877,12638,22.325,16.562,80.812,21.625,80.812
2026-04-19T00:41:40.744860,12688,22.325,16.562,81.125,21.625,81.125
2026-04-19T00:46:47.018477,12638,22.645,16.562,81.312,21.687,81.312
2026-04-19T00:51:53.293849,12688,22.005,16.437,81.125,21.75,81.125
2026-04-19T00:56:59.548254,12660,22.965,16.437,81.187,21.875,81.187
2026-04-19T01:02:05.796095,12665,22.325,16.375,81.125,21.875,81.125
2026-04-19T01:07:12.072249,12693,22.005,16.625,81.125,21.937,81.125
2026-04-19T01:12:18.351201,12654,22.645,16.812,81.0,21.937,81.0
2026-04-19T01:17:24.639699,12665,22.645,17.062,81.0,22.0,81.0
2026-04-19T01:22:30.956116,12665,22.645,17.125,80.937,22.062,80.937
2026-04-19T01:27:37.298825,12643,23.284,17.437,79.875,21.937,79.875
2026-04-19T01:32:43.647951,12649,22.965,17.687,79.625,21.875,79.625
2026-04-19T01:37:49.980509,12671,22.965,17.562,80.25,21.937,80.25
2026-04-19T01:42:56.332049,12643,23.604,17.437,80.25,22.0,80.25
2026-04-19T01:48:02.701092,12632,23.284,17.562,80.5,22.187,80.5
2026-04-19T01:53:09.097175,12665,22.965,17.687,80.25,22.312,80.25
2026-04-19T01:58:15.505151,12676,22.645,17.812,79.937,22.312,79.937
2026-04-19T02:03:21.937595,12665,23.284,17.875,79.937,22.437,79.937
2026-04-19T02:08:28.379630,12577,23.604,17.812,79.875,22.437,79.875
2026-04-19T02:13:34.797447,12632,23.284,17.75,79.937,22.562,79.937
2026-04-19T02:18:41.243926,12665,23.924,17.812,80.125,22.687,80.125
2026-04-19T02:23:47.660650,12693,22.965,17.812,80.125,22.812,80.125
2026-04-19T02:28:54.051566,12638,23.284,17.812,79.937,22.937,79.937
2026-04-19T02:34:00.493431,12688,22.965,17.937,79.687,23.0,79.687
2026-04-19T02:39:06.990279,12632,24.244,18.0,79.75,23.062,79.75
2026-04-19T02:44:13.474934,12649,23.284,18.0,79.75,23.125,79.75
2026-04-19T02:49:19.957141,12615,22.965,18.062,79.625,23.25,79.625
2026-04-19T02:54:26.400886,12688,23.284,18.0,79.562,23.312,79.562
2026-04-19T02:59:32.850804,12665,23.604,18.062,79.562,23.187,79.562
2026-04-19T03:04:39.293942,12654,23.284,18.062,79.125,23.187,79.125
2026-04-19T03:09:45.729629,12643,23.284,18.062,79.25,23.125,79.25
2026-04-19T03:14:52.148343,12676,22.965,18.125,79.062,23.125,79.062
2026-04-19T03:19:58.594881,12643,23.604,18.125,78.875,23.062,78.875
2026-04-19T03:25:05.036631,12665,23.284,18.187,78.562,22.937,78.562
2026-04-19T03:30:11.485383,12682,23.284,18.125,78.625,22.75,78.625
2026-04-19T03:40:24.358013,12688,23.924,17.937,78.812,22.5,78.812
2026-04-19T03:45:30.805095,12682,23.604,17.875,79.0,22.562,79.0
2026-04-19T03:50:37.256986,12688,22.965,18.0,78.375,22.5,78.375
2026-04-19T03:55:43.692046,12682,22.965,17.875,78.375,22.437,78.375
2026-04-19T04:00:50.099680,12632,23.604,17.687,78.5,22.5,78.5
2026-04-19T04:05:56.484519,12671,23.284,17.75,78.5,22.562,78.5
2026-04-19T04:11:02.862151,12682,22.005,17.75,78.312,22.5,78.312
2026-04-19T04:16:09.249147,12665,22.965,17.75,78.437,22.562,78.437
2026-04-19T04:21:15.646581,12638,22.645,17.75,78.187,22.625,78.187
2026-04-19T04:26:22.034604,12604,23.284,17.625,78.312,22.625,78.312
2026-04-19T04:31:28.421338,12671,23.284,17.562,78.187,22.687,78.187
2026-04-19T04:36:34.797964,12671,22.965,17.75,77.875,22.625,77.875
2026-04-19T04:41:41.173842,12676,22.645,17.75,77.75,22.562,77.75
2026-04-19T04:46:47.538967,12671,22.965,17.25,78.125,22.625,78.125
2026-04-19T04:51:53.869894,12676,22.645,17.25,78.125,22.562,78.125
2026-04-19T04:57:00.186341,12671,22.965,17.125,77.687,22.5,77.687
2026-04-19T05:02:06.486689,12621,22.325,16.937,77.75,22.437,77.75
2026-04-19T05:07:12.768846,12665,22.645,16.875,77.687,22.375,77.687
2026-04-19T05:12:19.023162,12643,22.645,16.375,77.625,22.25,77.625
2026-04-19T05:17:25.234158,12627,22.325,16.562,77.687,22.187,77.687
2026-04-19T05:22:31.430599,12665,22.325,16.812,77.125,21.812,77.125
2026-04-19T05:27:37.608967,12621,22.325,16.75,77.062,21.75,77.062
2026-04-19T05:32:43.784315,12671,21.686,16.25,77.187,21.5,77.187
2026-04-19T05:37:49.941439,12665,21.686,16.125,77.187,21.312,77.187
2026-04-19T05:42:56.100906,12671,22.325,16.062,77.312,21.312,77.312
2026-04-19T05:48:02.263870,12627,22.005,16.25,76.937,21.375,76.937
2026-04-19T05:53:08.424413,12671,21.686,16.375,76.687,21.312,76.687
2026-04-19T05:58:14.605799,12671,22.325,16.75,76.937,21.375,76.937
2026-04-19T06:03:20.814021,12621,21.686,16.875,77.062,21.437,77.062
2026-04-19T06:08:27.052601,12665,22.325,16.812,77.125,21.5,77.125
2026-04-19T06:13:33.316381,12643,22.965,16.812,76.812,21.437,76.812
2026-04-19T06:18:39.623561,12665,22.645,17.375,76.812,21.5,76.812
2026-04-19T06:23:46.257552,12615,26.482,20.125,76.562,22.062,76.562
2026-04-19T06:28:53.130037,12671,25.203,19.312,76.562,22.625,76.562
2026-04-19T06:33:59.922418,12665,27.122,20.312,76.75,22.875,76.75
2026-04-19T06:39:07.173521,12649,30.0,22.812,76.687,23.625,76.687
2026-04-19T06:44:14.832666,12665,33.517,23.312,76.125,24.625,76.125
2026-04-19T06:49:22.840402,12621,34.156,23.0,75.687,25.312,75.687
2026-04-19T06:54:31.083782,12632,36.715,25.125,75.937,25.875,75.937
2026-04-19T06:59:39.595796,12665,37.674,25.562,75.875,26.25,75.875
2026-04-19T07:04:48.351735,12665,39.273,24.875,75.812,26.187,75.812
2026-04-19T07:09:57.328214,12671,41.831,24.75,75.375,25.75,75.375
2026-04-19T07:15:06.507746,12627,42.47,25.437,75.312,25.187,75.312
2026-04-19T07:20:15.812485,12604,43.75,25.062,74.75,24.812,74.75
2026-04-19T07:25:24.636973,12682,36.075,25.187,75.062,24.5,75.062
2026-04-19T07:30:32.755971,12682,33.837,26.125,74.937,24.437,74.937
2026-04-19T07:35:40.609555,12638,32.238,26.5,75.25,24.437,75.25
2026-04-19T07:40:48.331229,12621,31.598,23.75,75.062,24.437,75.062
2026-04-19T07:45:55.960915,12688,31.918,25.062,75.062,24.187,75.062
2026-04-19T07:51:03.586919,12665,30.959,23.875,74.812,24.25,74.812
2026-04-19T07:56:11.205311,12682,31.918,24.625,74.812,24.437,74.812
2026-04-19T08:01:18.777296,12654,30.639,23.0,74.812,24.375,74.812
2026-04-19T08:06:26.304591,12682,31.279,24.125,75.125,24.437,75.125
2026-04-19T08:11:33.927197,12615,31.598,25.937,74.687,24.687,74.687
2026-04-19T08:16:41.636586,12665,32.877,27.0,74.25,24.812,74.25
2026-04-19T08:21:49.377337,12665,32.238,28.062,74.625,25.125,74.625
2026-04-19T08:26:57.129679,12699,32.558,29.125,74.187,25.312,74.187
2026-04-19T08:32:04.891416,12665,32.238,28.312,74.062,25.375,74.062
2026-04-19T08:37:12.680728,12649,32.238,29.0,73.812,25.5,73.812
2026-04-19T08:42:20.481541,12632,32.238,27.0,73.5,25.437,73.5
