timestamp,battery_mv,die_temp_c,tank_top_c,tank_temp_start_c,tank_temp_bottom_c,tank_temp_end_c
2026-02-27T00:02:50.252015,13026,22.965,75.187,68.375,19.625,68.375
2026-02-27T00:07:56.303215,12987,22.325,75.125,68.312,19.562,68.312
2026-02-27T00:13:02.355425,12993,22.325,75.062,68.25,19.562,68.25
2026-02-27T00:18:08.386638,12993,22.965,74.812,68.125,19.562,68.125
2026-02-27T00:23:14.428574,12987,22.005,74.75,68.187,19.625,68.187
2026-02-27T00:28:20.446770,13009,22.645,74.687,67.562,19.625,67.562
2026-02-27T00:33:26.461278,13009,22.005,74.687,67.437,19.625,67.437
2026-02-27T00:38:32.468917,12965,22.325,74.562,67.375,19.562,67.375
2026-02-27T00:43:38.470250,13026,22.645,74.5,67.125,19.5,67.125
2026-02-27T00:48:44.445127,13009,22.005,74.437,67.375,19.5,67.375
2026-02-27T00:53:50.416002,12976,22.005,74.375,67.125,19.375,67.125
2026-02-27T00:58:56.369713,12976,21.686,74.187,67.187,19.375,67.187
2026-02-27T01:04:02.317243,12954,22.325,74.062,67.0,19.25,67.0
2026-02-27T01:09:08.261583,12965,22.325,74.062,67.0,19.25,67.0
2026-02-27T01:14:14.226099,12993,22.005,73.937,66.875,19.25,66.875
2026-02-27T01:19:20.189893,13009,22.645,73.75,66.437,19.187,66.437
2026-02-27T01:24:26.157543,13009,22.005,73.75,66.25,19.125,66.25
2026-02-27T01:29:32.139252,13009,22.325,73.625,66.437,19.125,66.437
2026-02-27T01:34:38.112439,13004,22.325,73.562,66.125,19.187,66.125
2026-02-27T01:39:44.103006,12948,22.325,73.5,66.187,19.25,66.187
2026-02-27T01:44:50.095090,12954,22.325,73.375,65.875,19.375,65.875
2026-02-27T01:49:56.093700,12948,22.325,73.312,66.125,19.5,66.125
2026-02-27T01:55:02.107949,12965,22.645,73.25,66.312,19.562,66.312
2026-02-27T02:05:14.106765,12965,21.686,73.125,66.0,19.437,66.0
2026-02-27T02:10:20.084051,12959,21.366,73.125,65.812,19.437,65.812
2026-02-27T02:15:26.060348,12943,22.645,72.937,65.562,19.375,65.562
2026-02-27T02:20:32.012976,12943,22.005,72.875,65.625,19.5,65.625
2026-02-27T02:25:37.960094,12937,22.005,72.687,65.375,19.437,65.375
2026-02-27T02:30:43.918852,12970,22.005,72.687,64.875,19.437,64.875
2026-02-27T02:35:49.871423,12932,22.005,72.687,65.187,19.437,65.187
2026-02-27T02:40:55.804054,12987,21.686,72.562,65.062,19.437,65.062
2026-02-27T02:46:01.749441,12932,22.005,72.375,64.875,19.437,64.875
2026-02-27T02:51:07.691075,12937,22.325,72.312,64.812,19.375,64.812
2026-02-27T02:56:13.623961,12987,22.005,72.25,64.812,19.375,64.812
2026-02-27T03:01:19.555862,12959,22.005,72.187,65.0,19.5,65.0
2026-02-27T03:06:25.471467,12965,21.046,72.0,64.937,19.5,64.937
2026-02-27T03:11:31.382122,12987,21.686,72.0,64.312,19.437,64.312
2026-02-27T03:16:37.296344,12932,21.686,71.875,64.75,19.5,64.75
2026-02-27T03:21:43.199385,12981,21.686,71.812,64.875,19.437,64.875
2026-02-27T03:26:49.090169,12970,21.366,71.687,64.937,19.375,64.937
2026-02-27T03:31:54.967726,12965,21.046,71.687,64.812,19.375,64.812
