timestamp,battery_mv,die_temp_c,tank_top_c,tank_temp_start_c,tank_temp_bottom_c,tank_temp_end_c
2026-03-25T00:02:51.120439,13004,22.965,73.25,68.375,20.937,68.375
2026-03-25T00:07:57.458320,13004,23.604,73.062,67.687,20.937,67.687
2026-03-25T00:13:03.772274,13004,22.965,72.875,67.25,20.937,67.25
2026-03-25T00:18:10.073169,13026,22.645,72.75,66.937,20.875,66.937
2026-03-25T00:23:16.362086,13031,22.645,72.562,66.687,20.812,66.687
2026-03-25T00:28:22.662310,12993,22.965,72.437,66.625,20.812,66.625
2026-03-25T00:33:28.937884,12998,23.604,72.25,66.187,20.812,66.187
2026-03-25T00:38:35.228796,13009,23.284,72.062,66.25,20.875,66.25
2026-03-25T00:43:41.519448,12987,23.604,71.937,66.187,20.937,66.187
2026-03-25T00:48:47.808748,13026,22.645,71.75,66.062,20.937,66.062
2026-03-25T00:53:54.113423,12965,22.965,71.625,65.875,21.0,65.875
2026-03-25T00:59:00.403338,12998,23.284,71.437,65.812,21.062,65.812
2026-03-25T01:04:06.734672,13015,22.965,71.312,65.187,21.062,65.187
2026-03-25T01:09:13.104178,12965,23.604,71.125,64.5,21.062,64.5
2026-03-25T01:14:19.499676,13015,22.645,71.0,64.875,21.062,64.875
2026-03-25T01:19:25.869606,12959,23.924,70.812,64.812,21.062,64.812
2026-03-25T01:24:32.238920,13009,23.284,70.625,64.812,21.062,64.812
2026-03-25T01:29:38.620746,13009,23.604,70.5,64.562,21.062,64.562
2026-03-25T01:34:45.028458,13004,23.284,70.375,64.062,21.0,64.062
2026-03-25T01:39:51.435505,12954,22.965,70.25,63.812,20.875,63.812
2026-03-25T01:44:57.827530,12976,23.924,70.062,63.562,20.75,63.562
2026-03-25T01:50:04.213803,12948,23.924,69.937,63.062,20.625,63.062
2026-03-25T01:55:10.613025,12965,23.924,69.812,63.062,20.5,63.062
2026-03-25T02:05:23.362189,12993,22.965,69.5,62.812,20.312,62.812
2026-03-25T02:10:29.721109,12993,22.325,69.375,62.75,20.25,62.75
2026-03-25T02:15:36.089809,12943,23.284,69.187,62.75,20.187,62.75
2026-03-25T02:20:42.426429,12943,22.965,69.125,62.687,20.25,62.687
2026-03-25T02:25:48.763782,12987,22.965,68.937,62.437,20.25,62.437
2026-03-25T02:30:55.088211,12981,22.965,68.812,62.625,20.25,62.625
2026-03-25T02:36:01.421187,12948,23.604,68.687,62.437,20.25,62.437
2026-03-25T02:41:07.764525,12920,22.965,68.562,61.812,20.312,61.812
2026-03-25T02:46:14.088234,12970,22.965,68.437,62.375,20.375,62.375
2026-03-25T02:51:20.426527,12915,22.965,68.312,62.562,20.5,62.562
2026-03-25T02:56:26.737839,12932,22.965,68.187,62.25,20.5,62.25
2026-03-25T03:01:33.022898,12965,23.284,68.062,62.25,20.5,62.25
