timestamp,lj_valve_state,lj_pump_state,temp0,temp1
2026-02-28T00:00:00.052116,0,0,37.38,46.5
2026-02-28T00:00:02.395022,0,0,37.31,46.5
2026-02-28T00:00:04.742980,0,0,37.38,46.5
2026-02-28T00:00:07.088944,0,0,37.31,46.5
2026-02-28T00:00:09.432884,0,0,37.38,46.5
2026-02-28T00:00:11.779968,0,0,37.31,46.5
2026-02-28T00:00:14.127705,0,0,37.31,46.5
2026-02-28T00:00:16.474481,0,0,37.38,46.5
2026-02-28T00:00:18.819268,0,0,37.31,46.5
2026-02-28T00:00:21.165023,0,0,37.31,46.5
2026-02-28T00:00:23.513184,0,0,37.31,46.5
2026-02-28T00:00:25.856938,0,0,37.31,46.5
2026-02-28T00:00:28.201925,0,0,37.31,46.5
2026-02-28T00:00:30.548154,0,0,37.31,46.5
2026-02-28T00:00:32.892935,0,0,37.31,46.5
2026-02-28T00:00:35.241726,0,0,37.31,46.5
2026-02-28T00:00:37.587676,0,0,37.31,46.5
2026-02-28T00:00:39.933629,0,0,37.31,46.5
2026-02-28T00:00:42.279561,0,0,37.31,46.5
2026-02-28T00:00:44.625466,0,0,37.31,46.5
2026-02-28T00:00:46.968624,0,0,37.31,46.5
2026-02-28T00:00:49.317344,0,0,37.31,46.5
2026-02-28T00:00:51.663355,0,0,37.31,46.5
2026-02-28T00:00:54.396407,0,0,37.25,46.5
2026-02-28T00:00:56.739610,0,0,37.25,46.5
2026-02-28T00:00:59.088204,0,0,37.31,46.5
2026-02-28T00:01:01.435120,0,0,37.31,46.5
2026-02-28T00:01:03.777174,0,0,37.25,46.5
2026-02-28T00:01:06.127020,0,0,37.25,46.5
2026-02-28T00:01:08.472939,0,0,37.25,46.5
2026-02-28T00:01:10.816900,0,0,37.25,46.5
2026-02-28T00:01:13.164865,0,0,37.25,46.5
2026-02-28T00:01:15.510845,0,0,37.25,46.5
2026-02-28T00:01:17.857027,0,0,37.25,46.5
2026-02-28T00:01:20.202669,0,0,37.25,46.5
2026-02-28T00:01:22.548675,0,0,37.25,46.5
2026-02-28T00:01:24.897868,0,0,37.25,46.5
2026-02-28T00:01:27.241490,0,0,37.25,46.38
2026-02-28T00:01:29.815477,0,0,37.19,46.38
2026-02-28T00:01:32.162336,0,0,37.19,46.38
