timestamp,edb_drain_state,edb_effluent_state,tank_level,flow_rate
2026-02-27T00:00:00.235536,0,0,898,0.0
2026-02-27T00:00:01.240465,0,0,899,0.0
2026-02-27T00:00:02.246326,0,0,899,0.0
2026-02-27T00:00:03.253260,0,0,898,0.0
2026-02-27T00:00:04.259222,0,0,886,0.0
2026-02-27T00:00:05.266208,0,0,899,0.0
2026-02-27T00:00:06.271138,0,0,899,0.0
2026-02-27T00:00:07.278141,0,0,900,0.0
2026-02-27T00:00:08.284034,0,0,900,0.0
2026-02-27T00:00:09.291030,0,0,900,0.0
2026-02-27T00:00:10.295928,0,0,899,0.0
2026-02-27T00:00:11.302928,0,0,900,0.0
2026-02-27T00:00:12.309927,0,0,900,0.0
2026-02-27T00:00:13.315814,0,0,899,0.0
2026-02-27T00:00:14.322849,0,0,899,0.0
2026-02-27T00:00:15.327073,0,0,899,0.0
2026-02-27T00:00:16.334765,0,0,899,0.0
2026-02-27T00:00:17.340772,0,0,898,0.0
2026-02-27T00:00:18.346714,0,0,899,0.0
2026-02-27T00:00:19.353644,0,0,899,0.0
2026-02-27T00:00:20.359557,0,0,899,0.0
2026-02-27T00:00:21.366606,0,0,899,0.0
2026-02-27T00:00:22.372512,0,0,900,0.0
2026-02-27T00:00:23.378477,0,0,900,0.0
2026-02-27T00:00:24.384619,0,0,900,0.0
2026-02-27T00:00:25.391361,0,0,900,0.0
2026-02-27T00:00:26.397344,0,0,899,0.0
2026-02-27T00:00:27.403262,0,0,899,0.0
2026-02-27T00:00:28.410252,0,0,899,0.0
2026-02-27T00:00:29.416169,0,0,900,0.0
2026-02-27T00:00:30.423290,0,0,899,0.0
2026-02-27T00:00:31.428072,0,0,899,0.0
2026-02-27T00:00:32.435124,0,0,898,0.0
2026-02-27T00:00:33.441046,0,0,898,0.0
2026-02-27T00:00:34.447932,0,0,898,0.0
2026-02-27T00:00:35.453990,0,0,900,0.0
2026-02-27T00:00:36.459887,0,0,898,0.0
2026-02-27T00:00:37.465918,0,0,899,0.0
2026-02-27T00:00:38.472860,0,0,898,0.0
2026-02-27T00:00:39.478734,0,0,899,0.0
2026-02-27T00:00:40.484767,0,0,898,0.0
2026-02-27T00:00:41.491562,0,0,898,0.0
2026-02-27T00:00:42.497723,0,0,900,0.0
2026-02-27T00:00:43.503589,0,0,900,0.0
2026-02-27T00:00:44.510587,0,0,899,0.0
2026-02-27T00:00:45.516725,0,0,900,0.0
2026-02-27T00:00:46.523361,0,0,900,0.0
2026-02-27T00:00:47.529482,0,0,900,0.0
2026-02-27T00:00:48.535370,0,0,899,0.0
2026-02-27T00:00:49.541410,0,0,901,0.0
2026-02-27T00:00:50.546262,0,0,899,0.0
2026-02-27T00:00:51.555163,0,0,899,0.0
2026-02-27T00:00:52.560105,0,0,899,0.0
2026-02-27T00:00:53.567252,0,0,900,0.0
2026-02-27T00:00:54.573044,0,0,900,0.0
2026-02-27T00:00:55.579977,0,0,900,0.0
2026-02-27T00:00:56.585050,0,0,897,0.0
2026-02-27T00:00:57.591916,0,0,900,0.0
2026-02-27T00:00:58.596874,0,0,898,0.0
2026-02-27T00:00:59.604940,0,0,899,0.0
2026-02-27T00:01:00.610853,0,0,899,0.0
2026-02-27T00:01:01.616784,0,0,899,0.0
2026-02-27T00:01:02.623707,0,0,899,0.0
2026-02-27T00:01:03.629716,0,0,899,0.0
2026-02-27T00:01:04.635596,0,0,899,0.0
2026-02-27T00:01:05.641625,0,0,900,0.0
2026-02-27T00:01:06.648604,0,0,898,0.0
2026-02-27T00:01:07.654575,0,0,898,0.0
2026-02-27T00:01:08.660503,0,0,900,0.0
2026-02-27T00:01:09.667407,0,0,899,0.0
2026-02-27T00:01:10.673438,0,0,901,0.0
2026-02-27T00:01:11.680425,0,0,900,0.0
2026-02-27T00:01:12.685392,0,0,900,0.0
2026-02-27T00:01:13.692263,0,0,899,0.0
2026-02-27T00:01:14.698277,0,0,898,0.0
2026-02-27T00:01:15.705228,0,0,899,0.0
2026-02-27T00:01:16.712143,0,0,899,0.0
