timestamp,edb_drain_state,edb_effluent_state,tank_level,flow_rate
2026-02-24T00:00:00.592477,0,0,327,91.0
2026-02-24T00:00:01.598130,0,0,327,90.0
2026-02-24T00:00:02.604249,0,0,327,93.0
2026-02-24T00:00:03.610242,0,0,328,91.0
2026-02-24T00:00:04.617098,0,0,327,91.0
2026-02-24T00:00:05.623095,0,0,327,91.0
2026-02-24T00:00:06.630027,0,0,327,94.0
2026-02-24T00:00:07.634985,0,0,328,89.0
2026-02-24T00:00:08.642164,0,0,327,96.0
2026-02-24T00:00:09.647933,0,0,327,92.0
2026-02-24T00:00:10.653889,0,0,328,93.0
2026-02-24T00:00:11.660814,0,0,328,95.0
2026-02-24T00:00:12.666873,0,0,327,92.0
2026-02-24T00:00:13.673790,0,0,327,95.0
2026-02-24T00:00:14.678837,0,0,327,97.0
2026-02-24T00:00:15.685726,0,0,327,88.0
2026-02-24T00:00:16.691792,0,0,328,93.0
2026-02-24T00:00:17.698866,0,0,327,94.0
2026-02-24T00:00:18.703837,0,0,327,90.0
2026-02-24T00:00:19.710725,0,0,327,92.0
2026-02-24T00:00:20.717598,0,0,327,92.0
2026-02-24T00:00:21.723709,0,0,327,96.0
2026-02-24T00:00:22.729717,0,0,327,90.0
2026-02-24T00:00:23.735619,0,0,327,94.0
2026-02-24T00:00:24.742605,0,0,327,93.0
2026-02-24T00:00:25.748570,0,0,327,90.0
2026-02-24T00:00:26.754566,0,0,328,93.0
2026-02-24T00:00:27.761383,0,0,327,91.0
2026-02-24T00:00:28.767513,0,0,327,88.0
2026-02-24T00:00:29.774415,0,0,327,93.0
2026-02-24T00:00:30.779471,0,0,327,94.0
2026-02-24T00:00:31.786520,0,0,327,85.0
2026-02-24T00:00:32.792366,0,0,328,93.0
2026-02-24T00:00:33.799394,0,0,327,94.0
2026-02-24T00:00:34.804353,0,0,327,91.0
2026-02-24T00:00:35.811301,0,0,328,92.0
2026-02-24T00:00:36.818162,0,0,327,92.0
2026-02-24T00:00:37.823171,0,0,327,88.0
2026-02-24T00:00:38.830238,0,0,327,94.0
2026-02-24T00:00:39.836166,0,0,327,93.0
