timestamp,edb_drain_state,edb_effluent_state,tank_level,flow_rate
2026-02-28T00:00:00.365947,0,0,829,15.0
2026-02-28T00:00:01.371965,0,0,829,0.0
2026-02-28T00:00:02.378849,0,0,829,0.0
2026-02-28T00:00:03.383844,0,0,829,0.0
2026-02-28T00:00:04.390813,0,0,829,0.0
2026-02-28T00:00:05.396766,0,0,829,0.0
2026-02-28T00:00:06.403755,0,0,829,0.0
2026-02-28T00:00:07.409698,0,0,829,0.0
2026-02-28T00:00:08.414230,0,0,830,0.0
2026-02-28T00:00:09.422769,0,0,829,0.0
2026-02-28T00:00:10.428659,0,0,828,0.0
2026-02-28T00:00:11.435698,0,0,829,0.0
2026-02-28T00:00:12.440612,0,0,829,0.0
2026-02-28T00:00:13.447718,0,0,829,40.0
2026-02-28T00:00:14.453699,0,0,829,50.0
2026-02-28T00:00:15.460715,0,0,828,51.0
2026-02-28T00:00:16.465620,0,0,830,50.0
2026-02-28T00:00:17.472619,0,0,829,50.0
2026-02-28T00:00:18.479827,0,0,829,50.0
2026-02-28T00:00:19.485619,0,0,829,16.0
2026-02-28T00:00:20.491424,0,0,829,0.0
2026-02-28T00:00:21.497340,0,0,830,0.0
2026-02-28T00:00:22.504368,0,0,829,0.0
2026-02-28T00:00:23.512353,0,0,829,0.0
2026-02-28T00:00:24.516349,0,0,830,0.0
2026-02-28T00:00:25.523351,0,0,830,0.0
2026-02-28T00:00:26.529229,0,0,829,0.0
2026-02-28T00:00:27.536248,0,0,830,0.0
2026-02-28T00:00:28.542301,0,0,830,40.0
2026-02-28T00:00:29.548318,0,0,829,41.0
2026-02-28T00:00:30.553782,0,0,829,50.0
2026-02-28T00:00:31.561296,0,0,829,51.0
2026-02-28T00:00:32.567228,0,0,829,50.0
2026-02-28T00:00:33.573226,0,0,829,50.0
2026-02-28T00:00:34.580227,0,0,829,51.0
2026-02-28T00:00:35.586239,0,0,830,50.0
2026-02-28T00:00:36.593122,0,0,829,50.0
2026-02-28T00:00:37.597140,0,0,829,50.0
2026-02-28T00:00:38.605104,0,0,831,51.0
2026-02-28T00:00:39.611124,0,0,829,50.0
2026-02-28T00:00:40.618093,0,0,829,50.0
2026-02-28T00:00:41.624131,0,0,829,51.0
2026-02-28T00:00:42.630010,0,0,829,50.0
2026-02-28T00:00:43.637015,0,0,829,50.0
2026-02-28T00:00:44.641027,0,0,830,51.0
2026-02-28T00:00:45.649925,0,0,829,50.0
2026-02-28T00:00:46.654922,0,0,829,24.0
2026-02-28T00:00:47.661096,0,0,829,0.0
2026-02-28T00:00:48.667773,0,0,830,0.0
2026-02-28T00:00:49.673730,0,0,830,0.0
2026-02-28T00:00:50.680732,0,0,829,0.0
2026-02-28T00:00:51.686756,0,0,830,0.0
2026-02-28T00:00:52.693654,0,0,830,0.0
2026-02-28T00:00:53.698627,0,0,829,0.0
2026-02-28T00:00:54.705606,0,0,838,0.0
2026-02-28T00:00:55.711634,0,0,829,0.0
2026-02-28T00:00:56.718531,0,0,829,0.0
2026-02-28T00:00:57.725575,0,0,829,0.0
2026-02-28T00:00:58.730627,0,0,829,0.0
2026-02-28T00:00:59.737488,0,0,830,0.0
2026-02-28T00:01:00.743517,0,0,829,0.0
2026-02-28T00:01:01.750486,0,0,829,0.0
2026-02-28T00:01:02.755526,0,0,829,0.0
2026-02-28T00:01:03.762403,0,0,829,0.0
2026-02-28T00:01:04.768397,0,0,829,0.0
2026-02-28T00:01:05.775393,0,0,827,0.0
2026-02-28T00:01:06.781333,0,0,829,0.0
2026-02-28T00:01:07.787331,0,0,829,0.0
2026-02-28T00:01:08.794252,0,0,829,0.0
2026-02-28T00:01:09.800307,0,0,829,0.0
2026-02-28T00:01:10.806242,0,0,829,0.0
2026-02-28T00:01:11.812269,0,0,830,0.0
2026-02-28T00:01:12.819379,0,0,829,0.0
2026-02-28T00:01:13.826177,0,0,830,0.0
2026-02-28T00:01:14.831148,0,0,830,0.0
2026-02-28T00:01:15.838088,0,0,829,0.0
2026-02-28T00:01:16.844165,0,0,830,0.0
2026-02-28T00:01:17.851193,0,0,830,0.0
2026-02-28T00:01:18.856095,0,0,829,0.0
2026-02-28T00:01:19.863200,0,0,830,0.0
2026-02-28T00:01:20.868991,0,0,829,0.0
2026-02-28T00:01:21.875997,0,0,831,0.0
2026-02-28T00:01:22.882956,0,0,830,0.0
2026-02-28T00:01:23.887966,0,0,829,0.0
2026-02-28T00:01:24.896962,0,0,829,0.0
2026-02-28T00:01:25.900896,0,0,828,0.0
2026-02-28T00:01:26.907871,0,0,829,0.0
2026-02-28T00:01:27.912874,0,0,829,0.0
2026-02-28T00:01:28.919877,0,0,829,0.0
2026-02-28T00:01:29.926831,0,0,829,0.0
2026-02-28T00:01:30.932784,0,0,829,0.0
2026-02-28T00:01:31.938784,0,0,829,0.0
2026-02-28T00:01:32.944745,0,0,830,0.0
2026-02-28T00:01:33.951746,0,0,829,0.0
2026-02-28T00:01:34.957661,0,0,830,0.0
2026-02-28T00:01:35.963697,0,0,829,0.0
2026-02-28T00:01:36.969566,0,0,829,0.0
2026-02-28T00:01:37.976651,0,0,829,0.0
2026-02-28T00:01:38.983685,0,0,829,0.0
2026-02-28T00:01:39.988536,0,0,830,0.0
2026-02-28T00:01:40.995564,0,0,828,0.0
2026-02-28T00:01:42.001611,0,0,829,0.0
2026-02-28T00:01:43.008531,0,0,830,0.0
2026-02-28T00:01:44.013468,0,0,829,0.0
2026-02-28T00:01:45.020425,0,0,830,0.0
2026-02-28T00:01:46.027410,0,0,830,0.0
2026-02-28T00:01:47.033351,0,0,829,0.0
2026-02-28T00:01:48.036430,0,0,830,0.0
2026-02-28T00:01:49.045295,0,0,829,0.0
2026-02-28T00:01:50.052255,0,0,829,0.0
2026-02-28T00:01:51.058276,0,0,829,0.0
2026-02-28T00:01:52.065237,0,0,829,0.0
2026-02-28T00:01:53.070204,0,0,839,0.0
2026-02-28T00:01:54.077665,0,0,829,0.0
2026-02-28T00:01:55.084718,0,0,829,0.0
2026-02-28T00:01:56.091517,0,0,829,0.0
2026-02-28T00:01:57.096642,0,0,829,0.0
2026-02-28T00:01:58.102577,0,0,830,0.0
2026-02-28T00:01:59.109470,0,0,829,0.0
2026-02-28T00:02:00.115606,0,0,829,0.0
2026-02-28T00:02:01.122037,0,0,829,0.0
2026-02-28T00:02:02.128587,0,0,829,0.0
2026-02-28T00:02:03.134346,0,0,830,0.0
2026-02-28T00:02:04.141404,0,0,829,0.0
2026-02-28T00:02:05.147333,0,0,830,0.0
2026-02-28T00:02:06.153406,0,0,829,0.0
2026-02-28T00:02:07.159415,0,0,829,0.0
2026-02-28T00:02:08.166506,0,0,828,0.0
2026-02-28T00:02:09.172359,0,0,830,0.0
2026-02-28T00:02:10.178241,0,0,830,0.0
2026-02-28T00:02:11.185229,0,0,829,0.0
2026-02-28T00:02:12.191280,0,0,830,0.0
2026-02-28T00:02:13.196079,0,0,829,0.0
2026-02-28T00:02:14.203290,0,0,829,0.0
2026-02-28T00:02:15.207024,0,0,829,0.0
2026-02-28T00:02:16.216178,0,0,828,0.0
2026-02-28T00:02:17.223121,0,0,830,0.0
2026-02-28T00:02:18.229116,0,0,829,0.0
2026-02-28T00:02:19.235076,0,0,829,0.0
2026-02-28T00:02:20.242002,0,0,829,0.0
2026-02-28T00:02:21.248057,0,0,829,0.0
2026-02-28T00:02:22.254004,0,0,829,0.0
2026-02-28T00:02:23.260036,0,0,829,0.0
2026-02-28T00:02:24.266996,0,0,829,0.0
2026-02-28T00:02:25.273043,0,0,829,0.0
