timestamp,battery_mv,die_temp_c,tank_top_c,tank_temp_start_c,tank_temp_bottom_c,tank_temp_end_c
2026-03-02T00:04:53.186024,13098,22.965,66.312,62.312,21.187,62.312
2026-03-02T00:09:59.431601,13076,22.965,66.375,62.0,21.25,62.0
2026-03-02T00:15:05.683768,13076,22.645,66.312,61.5,21.187,61.5
2026-03-02T00:20:11.906746,13042,23.604,66.125,61.812,21.187,61.812
2026-03-02T00:25:18.140766,13103,23.284,66.125,61.75,21.187,61.75
2026-03-02T00:30:24.366860,13076,22.965,66.062,61.812,21.25,61.812
2026-03-02T00:35:30.583311,13037,22.005,65.937,62.062,21.25,62.062
2026-03-02T00:40:36.778326,13076,23.604,66.0,62.062,21.125,62.062
2026-03-02T00:45:42.972863,13098,22.965,66.0,61.812,21.125,61.812
2026-03-02T00:50:49.159252,13092,22.005,65.937,62.0,21.125,62.0
2026-03-02T00:55:55.306496,13076,22.645,65.875,61.75,20.937,61.75
2026-03-02T01:01:01.461920,13098,22.965,65.812,62.0,20.937,62.0
2026-03-02T01:06:07.614263,13054,22.645,65.875,61.875,20.875,61.875
2026-03-02T01:11:13.768400,13054,22.645,65.75,61.75,20.875,61.75
2026-03-02T01:16:19.900868,13087,22.965,65.812,61.75,20.812,61.75
2026-03-02T01:21:26.046125,13065,22.325,65.812,61.312,20.812,61.312
2026-03-02T01:26:32.191875,13042,22.005,65.75,61.187,20.75,61.187
2026-03-02T01:31:38.340892,13059,22.325,65.562,61.312,20.75,61.312
2026-03-02T01:36:44.484568,13087,22.645,65.562,61.437,20.75,61.437
2026-03-02T01:41:50.627500,13048,22.325,65.562,61.437,20.75,61.437
2026-03-02T01:46:56.749381,13087,22.005,65.562,61.5,20.812,61.5
2026-03-02T01:52:02.872507,13031,22.645,65.562,61.5,20.875,61.5
2026-03-02T01:57:08.997318,13054,22.325,65.437,61.312,20.812,61.312
2026-03-02T02:02:15.112990,13059,22.005,65.25,61.125,20.687,61.125
2026-03-02T02:07:21.222786,13087,22.645,65.187,61.062,20.562,61.062
2026-03-02T02:12:27.308454,13037,22.005,65.187,61.125,20.5,61.125
2026-03-02T02:17:33.405438,13059,21.686,65.0,61.062,20.437,61.062
2026-03-02T02:22:39.480818,13037,22.005,65.062,60.875,20.437,60.875
2026-03-02T02:27:45.549156,13031,22.325,65.0,60.5,20.312,60.5
2026-03-02T02:32:51.627732,13026,22.325,65.0,60.687,20.375,60.687
2026-03-02T02:37:57.694755,13031,22.325,64.937,60.625,20.437,60.625
2026-03-02T02:43:03.791557,13026,22.645,65.0,60.5,20.437,60.5
2026-03-02T02:48:09.905881,13054,22.005,64.812,60.625,20.437,60.625
2026-03-02T02:53:16.024247,13037,22.005,64.875,60.75,20.5,60.75
2026-03-02T02:58:22.147598,13048,22.325,64.812,60.562,20.437,60.562
2026-03-02T03:03:28.240738,13042,22.965,64.75,60.5,20.437,60.5
2026-03-02T03:08:34.313556,13081,22.965,64.625,60.562,20.375,60.562
2026-03-02T03:13:40.385274,13076,22.005,64.562,60.437,20.312,60.437
2026-03-02T03:18:46.448478,13031,22.325,64.562,60.5,20.375,60.5
2026-03-02T03:23:52.518603,13065,22.005,64.5,60.5,20.437,60.5
2026-03-02T03:28:58.597757,13076,22.645,64.437,60.562,20.562,60.562
2026-03-02T03:34:04.664158,13031,22.005,64.437,60.437,20.437,60.437
2026-03-02T03:39:10.729208,13076,22.005,64.375,60.437,20.375,60.437
2026-03-02T03:44:16.754335,13076,22.325,64.25,60.25,20.375,60.25
2026-03-02T03:49:22.768864,13015,22.645,64.25,60.25,20.375,60.25
2026-03-02T03:54:28.774188,13065,22.325,64.187,59.937,20.375,59.937
2026-03-02T03:59:34.789788,13031,21.366,64.062,60.187,20.375,60.187
2026-03-02T04:04:40.788742,13048,22.005,63.937,60.0,20.375,60.0
2026-03-02T04:09:46.783722,13037,22.005,64.0,59.875,20.375,59.875
2026-03-02T04:14:52.787784,13048,21.686,64.0,59.812,20.437,59.812
2026-03-02T04:19:58.783909,13059,22.005,64.0,59.625,20.437,59.625
2026-03-02T04:25:04.776921,13009,22.005,63.812,59.75,20.375,59.75
2026-03-02T04:30:10.780769,13009,21.366,63.875,59.687,20.375,59.687
2026-03-02T04:35:16.766510,13065,22.005,63.75,59.812,20.375,59.812
2026-03-02T04:40:22.747480,13020,21.686,63.687,59.937,20.375,59.937
2026-03-02T04:45:28.697927,13020,21.366,63.812,59.937,20.437,59.937
2026-03-02T04:50:34.675148,13020,21.366,63.75,59.875,20.437,59.875
2026-03-02T04:55:40.640937,13037,22.005,63.687,59.812,20.437,59.812
2026-03-02T05:00:46.621369,13031,21.366,63.562,59.687,20.375,59.687
2026-03-02T05:05:52.584524,13042,21.686,63.562,59.687,20.312,59.687
2026-03-02T05:10:58.558062,13026,21.686,63.625,59.625,20.312,59.625
2026-03-02T05:16:04.528002,13059,21.366,63.5,59.562,20.312,59.562
2026-03-02T05:21:10.490075,13004,22.005,63.437,59.5,20.25,59.5
2026-03-02T05:26:16.471481,13048,20.726,63.375,59.375,20.25,59.375
2026-03-02T05:31:22.452527,13009,21.366,63.25,59.437,20.25,59.437
2026-03-02T05:36:28.454611,13042,21.366,63.375,59.375,20.125,59.375
2026-03-02T05:41:34.451515,13004,21.686,63.25,59.25,20.062,59.25
2026-03-02T05:46:40.434762,13026,22.005,63.125,59.062,19.937,59.062
2026-03-02T05:51:46.430543,13009,22.325,63.062,59.25,19.937,59.25
2026-03-02T05:56:52.430883,13037,22.005,63.187,59.25,20.0,59.25
2026-03-02T06:01:58.463062,13031,22.005,63.125,59.125,20.0,59.125
2026-03-02T06:07:04.544197,13054,22.325,63.062,59.125,19.937,59.125
2026-03-02T06:12:10.697247,13065,22.965,63.062,59.0,19.875,59.0
2026-03-02T06:17:16.954376,13120,23.284,63.0,59.0,20.0,59.0
2026-03-02T06:22:23.337115,13214,24.244,62.937,59.0,20.125,59.0
2026-03-02T06:27:29.869221,13508,25.523,62.937,59.0,20.187,59.0
2026-03-02T06:32:36.569228,13852,26.482,62.875,58.937,20.375,58.937
2026-03-02T06:37:43.496654,14163,27.761,62.875,58.875,20.687,58.875
2026-03-02T06:42:50.675467,13730,29.68,62.812,58.875,21.125,58.875
2026-03-02T06:47:58.040145,13791,31.279,62.812,58.812,21.812,58.812
2026-03-02T06:53:05.640485,13763,32.238,62.75,58.375,22.5,58.375
2026-03-02T06:58:13.403625,13730,32.877,62.687,58.375,23.187,58.375
2026-03-02T07:03:21.323199,13769,34.156,62.687,58.625,24.0,58.625
2026-03-02T07:08:29.327646,13719,34.476,62.687,58.437,24.875,58.437
2026-03-02T07:13:37.380082,13725,34.796,62.75,58.437,25.687,58.437
2026-03-02T07:18:45.447785,13725,34.476,62.875,58.687,26.5,58.687
2026-03-02T07:23:53.508264,13747,35.436,63.0,58.187,27.187,58.187
2026-03-02T07:29:01.604094,13763,35.436,63.062,58.062,27.875,58.062
2026-03-02T07:34:09.805091,13752,36.715,63.0,58.0,28.437,58.0
2026-03-02T07:39:18.151217,13697,37.354,63.0,58.125,28.875,58.125
2026-03-02T07:44:26.690748,13747,38.633,63.062,58.375,29.125,58.375
2026-03-02T07:49:35.369691,13697,39.593,63.125,57.937,29.25,57.937
2026-03-02T07:54:44.202376,13730,40.872,63.062,57.562,28.875,57.562
2026-03-02T07:59:53.197547,13741,42.47,63.0,57.75,28.812,57.75
2026-03-02T08:05:02.333369,13747,42.79,63.0,57.875,28.75,57.875
2026-03-02T08:10:11.560800,13741,44.069,63.0,58.25,28.5,58.25
2026-03-02T08:15:20.901998,13691,43.75,63.0,57.812,28.125,57.812
2026-03-02T08:20:30.284004,13658,43.75,63.0,57.75,27.625,57.75
2026-03-02T08:25:39.637460,13675,43.75,62.937,57.937,27.312,57.937
2026-03-02T08:30:49.023221,13747,45.029,62.937,58.125,27.25,58.125
2026-03-02T08:35:58.476790,13691,43.75,62.937,57.562,26.875,57.562
2026-03-02T08:41:07.943630,13741,44.389,62.875,57.75,26.875,57.75
2026-03-02T08:46:17.293404,13741,42.79,62.875,57.812,26.937,57.812
2026-03-02T08:51:26.374709,13758,40.552,62.875,57.875,26.937,57.875
2026-03-02T08:56:35.155188,13763,38.633,62.812,58.125,26.937,58.125
